Data Set 1:Time(s),Data Set 1:X-axis acceleration(m/s²),Data Set 1:Heart Rate(bpm),Data Set 1:Z-axis acceleration(m/s²),Data Set 1:Y-axis acceleration(m/s²),Data Set 1:X-angular velocity(rad/s),Data Set 1:Z-angular velocity(rad/s),Data Set 1:Y-angular velocity(rad/s)
34.82,9.9311485290527300,,-0.64882832765579200,0.88030016422271700,0.051593635231256500,-0.65637147426605200,-0.38375955820083600
34.840000000000000,9.5001926422119100,,-0.74459636211395300,1.2298535108566300,0.32403525710105900,-0.48822391033172600,-0.39120912551879900
34.860000000000000,9.1841583251953100,,-0.91697889566421500,2.0055747032165500,0.36660423874855000,-0.34774619340896600,-0.34757590293884300
34.880000000000000,9.0261411666870100,,-1.0175353288650500,2.4556846618652300,0.16759417951107000,-0.25303018093109100,-0.27201592922210700
34.900000000000000,8.7962970733642600,,-1.0414773225784300,2.771719217300420,-0.1367742121219640,-0.15299299359321600,-0.19326327741146100
34.920000000000000,8.7819318771362300,,-0.94570934772491500,2.9153714179992700,-0.48158314824104300,-0.031671337783336600,-0.14324469864368400
34.940000000000000,9.0548715591430700,,-1.0223237276077300,2.8291802406311000,-0.75402474403381300,0.070494271814823200,-0.12196020036935800
34.960000000000000,9.6246910095214800,,-1.343146800994870,2.4269542694091800,-0.90088778734207200,0.11732017248868900,-0.09854724258184430
34.980000000000000,9.916783332824710,,-1.5490480661392200,1.9481140375137300,-0.89769512414932300,0.14711847901344300,-0.083648093044757800
35,9.8832645416259800,80.142857142857100,-1.5969321727752700,1.6416562795639000,-0.85938304662704500,0.14605425298214000,-0.10173992067575500
35.020000000000000,10.055647850036600,,-1.6352393627166700,1.3830825090408300,-0.76892387866973900,0.15031115710735300,-0.12302442640066100
35.040000000000000,10.041282653808600,,-1.3383584022522000,1.1436623334884600,-0.73167604207992600,0.19607283174991600,-0.096418797969818100
35.060000000000000,9.9646682739257800,,-0.93613255023956300,1.0622594356536900,-0.68272167444229100,0.21522888541221600,-0.069813169538974800
35.080000000000000,10.060436248779300,,-0.87867170572280900,0.99522173404693600,-0.64440953731536900,0.19713705778121900,-0.087904997169971500
35.100000000000000,10.319009780883800,,-0.5626370906829830,0.81805086135864300,-0.67101520299911500,0.17478832602500900,-0.16772186756134000
35.120000000000000,10.615890502929700,,-0.38546609878540000,0.61693787574768100,-0.62631773948669400,0.15243960916996000,-0.24966719746589700
35.140000000000000,10.711658477783200,,-0.26096761226654100,0.40145972371101400,-0.38367444276809700,0.19288015365600600,-0.22838270664215100
35.160000000000000,10.529699325561500,,-0.1508343517780300,0.43019017577171300,0.013281529769301400,0.21203620731830600,-0.093226119875907900
35.18,10.884040832519500,,-0.16519956290721900,0.53074657917022700,0.36128312349319500,0.14711847901344300,0.070664547383785200
35.200000000000000,11.286267280578600,,-0.32800525426864600,1.0766246318817100,0.54539412260055500,0.042824417352676400,0.18666508793830900
35.220000000000000,11.549629211425800,,-0.30885165929794300,1.7661546468734700,0.70289939641952500,-0.016772188246250200,0.22816987335681900
35.240000000000000,11.602301597595200,,-0.045489475131034900,2.5945484638214100,0.77952361106872600,-0.013579512946307700,0.1664448082447050
35.260000000000000,11.128250122070300,,0.4956001341342930,3.1595799922943100,0.7986796498298650,0.12370552122592900,0.0089394906535744700
35.280000000000000,9.9790334701538100,,0.88824915885925300,3.2314059734344500,0.73056924343109100,0.33442208170890800,-0.059170916676521300
35.300000000000000,8.4706859588623000,,1.3479359149932900,2.6903164386749300,0.55816477537155200,0.46851447224617000,0.031288217753171900
35.32,7.4794859886169400,,1.6400285959243800,1.9912096261978100,0.33361327648162800,0.4259454607963560,0.12494002282619500
35.340000000000000,7.6135611534118700,,1.2617447376251200,1.3399868011474600,0.071813911199569700,0.20565086603164700,0.16005946695804600
35.360000000000000,8.3030920028686500,,0.77811586856842000,0.88508856296539300,-0.088884085416793800,-0.085946820676326800,0.20794959366321600
35.380000000000000,9.4714622497558600,,0.16520026326179500,0.72707116603851300,0.068621233105659500,-0.31581944227218600,0.21539916098117800
35.400000000000000,10.342951774597200,,-0.16519956290721900,1.1819695234298700,0.41555860638618500,-0.38180139660835300,0.14303186535835300
35.420000000000000,10.520122528076200,,-0.35673567652702300,2.0917661190033000,0.68374335765838600,-0.30836987495422400,0.056829620152711900
35.440000000000000,10.026917457580600,,-0.14125753939151800,2.6328556537628200,0.73376196622848500,-0.15086455643177000,-0.02937261201441290
35.460000000000000,9.2751379013061500,,0.20829589664936100,2.972832202911380,0.63798165321350100,-0.019964862614870100,-0.090033441781997700
35.480000000000000,8.595184326171880,,0.30406397581100500,3.1116960048675500,0.46344873309135400,0.051338218152523000,-0.13153821229934700
35.5,8.2073240280151400,,0.079009011387825000,2.9680438041687000,0.27508088946342500,0.038567516952753100,-0.079391196370124800
35.520000000000000,7.9966340065002400,,-0.069431491196155500,2.6089136600494400,0.15482346713542900,-0.0029372619464993500,-0.017666136845946300
35.540000000000000,7.7763667106628400,,-0.21308359503746000,2.5275106430053700,0.10267643630504600,-0.032735563814640000,-0.013409236446023000
35.560000000000000,7.7572131156921400,,-0.33758208155632000,2.7046816349029500,0.072878137230873100,-0.0018730368465185200,-0.066620491445064500
35.580000000000000,8.0636720657348600,,-0.26096761226654100,3.082965612411500,-0.036737050861120200,0.047081317752599700,-0.13898779451847100
35.600000000000000,8.1929588317871100,,-0.35673567652702300,3.327174186706540,-0.21552686393261000,0.097099900245666500,-0.19113482534885400
35.620000000000000,8.288726806640630,,-0.28012123703956600,3.5809595584869400,-0.3804817795753480,0.11732017248868900,-0.22519002854824100
35.640000000000000,8.3126688003540000,,-0.22266040742397300,3.3080205917358400,-0.50712454319000200,0.13434778153896300,-0.26030945777893100
35.660000000000000,8.3509759902954100,,-0.49081099033355700,2.7812962532043500,-0.533730149269104,0.16840298473835000,-0.27308014035224900
35.68,8.2121124267578100,,-0.60573267936706500,2.3311862945556600,-0.42517921328544600,0.18117368221283000,-0.23902495205402400
35.700000000000000,8.3270339965820300,,-0.76853841543197600,2.17795729637146,-0.23361869156360600,0.12476974725723300,-0.16452918946743000
35.720000000000000,8.552088737487790,,-0.94570934772491500,2.2593600749969500,-0.10059055685997000,0.069430045783519700,-0.062363594770431500
35.740000000000000,8.5568771362304700,,-0.95528614521026600,2.5131454467773400,-0.0069387471303343800,0.10135679692030000,0.0089394906535744700
35.760000000000000,8.8776998519897500,,-0.90261369943618800,2.7477772235870400,-0.035672824829816800,0.16201762855052900,0.029159767553210300
35.780000000000000,9.5432882308960000,,-1.3000510931015000,2.8866410255432100,-0.14209532737731900,0.19607283174991600,-0.040014863014221200
35.800000000000000,10.26154899597170,,-1.3048394918441800,3.0255048274993900,-0.29215109348297100,0.15669649839401200,-0.062363594770431500
35.82,10.6925048828125,,-0.8882485032081600,2.6951048374176000,-0.27299502491951000,0.16308185458183300,-0.074070066213607800
35.840000000000000,11.372458457946800,,-0.91697889566421500,2.1444385051727300,-0.083562955260276800,0.17478832602500900,-0.11663907021284100
35.860000000000000,12.36365795135500,,-1.0175353288650500,2.221052885055540,0.11970403790473900,0.11519172787666300,-0.12515287101268800
35.880000000000000,13.110649108886700,,-1.1133034229278600,2.508357048034670,0.21548430621624000,0.042824417352676400,-0.12196020036935800
35.900000000000000,13.819332122802700,,-1.2138599157333400,2.9393134117126500,0.1409885436296460,-0.02315753698349000,-0.16027230024337800
35.920000000000000,13.814543724060100,,-0.90261369943618800,3.2505595684051500,-0.07717759907245640,0.066237367689609500,-0.29010775685310400
35.940000000000000,12.756306648254400,,-0.39025449752807600,3.1356379985809300,-0.3613257110118870,0.24928408861160300,-0.35608971118927000
35.960000000000000,10.888829231262200,,0.37589004635810900,2.4508962631225600,-0.66888672113418600,0.4780924916267400,-0.34331899881362900
35.980000000000000,9.0500831604003900,,0.81163471937179600,1.493215799331670,-0.80723601579666100,0.57174432277679400,-0.24541030824184400
36,7.7620015144348100,80.857142857142900,0.90740275382995600,0.68876397609710700,-0.76679545640945400,0.49937701225280800,-0.065556265413761100
36.020000000000000,7.7428479194641100,,0.70150142908096300,0.46849736571312000,-0.76253855228424100,0.287596195936203,0.10046284645795800
36.040000000000000,8.1163444519043000,,-0.14604595303535500,0.56426548957824700,-0.79765796661377000,-0.061469640582799900,0.21965606510639200
36.060000000000000,8.4036483764648400,,-0.77811521291732800,0.77016687393188500,-0.87960332632064800,-0.43181997537612900,0.28457379341125500
36.080000000000000,9.1362743377685500,,-1.0941498279571500,0.86114645004272500,-1.086063027381900,-0.7000046968460080,0.21646338701248200
36.100000000000000,9.8162269592285200,,-1.367088794708250,0.8132624626159670,-1.235054612159730,-0.8064272403717040,0.066407643258571600
36.120000000000000,10.055647850036600,,-1.2282251119613600,0.47807416319847100,-1.1275677680969200,-0.76811510324478100,-0.093226119875907900
36.140000000000000,10.036494255065900,,-1.0702077150344800,0.18598157167434700,-0.84022700786590600,-0.69468355178833000,-0.2315753698349000
36.160000000000000,10.070013046264600,,-0.97443974018096900,0.027964264154434200,-0.54650086164474500,-0.68723398447036700,-0.28159394860267600
36.18,9.7060937881469700,,-0.80205720663070700,0.36315253376960800,-0.31769248843193100,-0.67339909076690700,-0.24221763014793400
36.200000000000000,9.2511959075927700,,-0.59615588188171400,1.0862014293670700,-0.1197466105222700,-0.58293992280960100,-0.19964861869812000
36.220000000000000,8.6861639022827100,,-0.39025449752807600,1.3639287948608400,-0.028223250061273600,-0.4765174388885500,-0.16559341549873400
36.240000000000000,8.3605527877807600,,-0.57221388816833500,1.6847518682479900,-0.11548970639705700,-0.38392984867095900,-0.14643736183643300
36.260000000000000,8.3509759902954100,,-0.61530947685241700,1.6129258871078500,-0.25916010141372700,-0.31369099020957900,-0.099611468613147700
36.280000000000000,8.3557643890380900,,-0.61052107810974100,1.7517894506454500,-0.3464265763759610,-0.22961720824241600,-0.041079089045524600
