Data Set 1:Time(s),Data Set 1:X-axis acceleration(m/s²),Data Set 1:Heart Rate(bpm),Data Set 1:Y-axis acceleration(m/s²),Data Set 1:Z-axis acceleration(m/s²),Data Set 1:X-angular velocity(rad/s),Data Set 1:Y-angular velocity(rad/s),Data Set 1:Z-angular velocity(rad/s),Data Set 2:Time(s),Data Set 2:X-axis acceleration(m/s²),Data Set 2:Heart Rate(bpm),Data Set 2:Y-axis acceleration(m/s²),Data Set 2:Z-axis acceleration(m/s²),Data Set 2:X-angular velocity(rad/s),Data Set 2:Y-angular velocity(rad/s),Data Set 2:Z-angular velocity(rad/s)
3.3999999999999999,9.8162269592285156,,1.6991170644760132,-0.088585108518600464,0.22186964750289917,0.010003715753555298,0.0087692132219672203,3.3999999999999999,3.667917013168335,,-5.177030086517334,6.2464728355407715,-0.33684852719306946,-0.021923037245869637,-0.12000202387571335
3.4199999999999999,9.6390562057495117,,1.6512330770492554,-0.035912670195102692,0.15908037126064301,0.03448089212179184,0.030053716152906418,3.4199999999999999,4.0126819610595703,,-5.6798124313354492,6.3470292091369629,-0.42092230916023254,-0.018730361014604568,-0.14235074818134308
3.4399999999999999,9.4714622497558594,,1.9385372400283813,0.088585808873176575,0.13460318744182587,0.035545118153095245,0.076879620552062988,3.4399999999999999,4.3191399574279785,,-6.4698991775512695,6.4236435890197754,-0.32620629668235779,-0.047464441508054733,-0.14873610436916351
3.46,9.2942914962768555,,1.8906532526016235,0.16998867690563202,0.14737389981746674,0.011067940853536129,0.087521873414516449,3.46,4.505887508392334,,-6.5513019561767578,6.409278392791748,-0.1197466105222702,-0.063427813351154327,-0.13915807008743286
3.48,9.4475202560424805,,2.1157081127166748,0.14604665338993073,0.15269501507282257,0.014260616153478622,0.087521873414516449,3.48,4.4340615272521973,,-6.2735743522644043,6.519411563873291,-0.032480150461196899,-0.061299368739128113,-0.12745159864425659
3.5,9.3421754837036133,,2.0774009227752686,0.069432199001312256,0.11331869661808014,0.048315819352865219,0.091778770089149475,3.5,4.505887508392334,,-6.0772500038146973,6.3997015953063965,-0.061214227229356766,-0.013409236446022987,-0.12213046848773956
3.52,9.4666738510131836,,1.9337488412857056,0.02154817059636116,0.054786309599876404,0.052572719752788544,0.086457647383213043,3.52,4.702211856842041,,-6.105980396270752,6.4811043739318848,-0.19849926233291626,0.033416666090488434,-0.10191019624471664
3.54,9.5768070220947266,,1.9433256387710571,-0.050277881324291229,-0.011195648461580276,0.041930466890335083,0.087521873414516449,3.54,4.7979798316955566,,-6.4842643737792969,6.4906811714172363,-0.30598601698875427,0.061086520552635193,-0.054020065814256668
3.5600000000000001,9.457097053527832,,1.9098068475723267,0.045490186661481857,-0.02396634966135025,0.052572719752788544,0.12264129519462585,3.5600000000000001,4.702211856842041,,-6.6327047348022461,6.6726408004760742,-0.30811446905136108,0.078114122152328491,0.017283014953136444
3.5799999999999996,9.5911722183227539,,1.8379808664321899,-0.011970652267336845,-0.029287476092576981,0.03980201855301857,0.14499002695083618,3.5799999999999996,4.6974234580993652,,-6.4842643737792969,6.787562370300293,-0.24319671094417572,0.12174735218286514,0.031117942184209824
3.5999999999999996,9.2703495025634766,,1.6464446783065796,-0.098161913454532623,0.0015750536695122719,0.038737792521715164,0.14605425298213959,3.5999999999999996,4.7644610404968262,,-6.5800323486328125,6.7253131866455078,-0.19211390614509583,0.14728875458240509,-0.0061299372464418411
3.6199999999999997,9.4331550598144531,,1.493215799331665,-0.050277881324291229,0.028180681169033051,0.0036183653865009546,0.1311551034450531,3.6199999999999997,4.8075566291809082,,-6.8050870895385742,6.7540435791015625,-0.048443526029586792,0.1845366358757019,-0.067854993045330048
3.6399999999999997,9.6055374145507812,,1.4884272813796997,-0.2178720086812973,0.037758708000183105,-0.00063853501342236996,0.10561370104551315,3.6399999999999997,4.8267107009887695,,-6.6949539184570312,6.5481419563293457,0.18355755507946014,0.18560086190700531,-0.14235074818134308
3.6599999999999997,9.6055374145507812,,1.6416562795639038,-0.18914158642292023,-0.032480150461196899,0.0036183653865009546,0.1130632758140564,3.6599999999999997,5.0374002456665039,,-6.3214583396911621,6.323087215423584,0.31232878565788269,0.20475691556930542,-0.20726847648620605
3.6799999999999997,9.7731313705444336,,1.5841953754425049,-0.13168074190616608,-0.020773673430085182,-0.011280786246061325,0.10667792707681656,3.6799999999999997,5.0709190368652344,,-5.8952903747558594,6.433220386505127,0.3474481999874115,0.25583970546722412,-0.21258960664272308
3.6999999999999997,9.6917285919189453,,1.6751750707626343,-0.102950319647789,-0.038865499198436737,-0.0091523360460996628,0.10242102295160294,3.6999999999999997,4.7979798316955566,,-5.8043107986450195,6.4571623802185059,0.27720934152603149,0.3047940731048584,-0.22216762602329254
3.7199999999999998,9.6199026107788086,,1.6655982732772827,-0.021547459065914154,-0.056957323104143143,-0.021923037245869637,0.09816412627696991,3.7199999999999998,4.5872902870178223,,-5.9431748390197754,6.476315975189209,0.28040200471878052,0.35481265187263489,-0.25941550731658936
3.7399999999999998,9.6965169906616211,,1.8044620752334595,-0.12210392951965332,-0.082498729228973389,-0.020858811214566231,0.081136524677276611,3.7399999999999998,4.5777134895324707,,-5.9575400352478027,6.3613944053649902,0.35064086318016052,0.37184026837348938,-0.29772761464118958
3.7599999999999998,9.7683429718017578,,1.7134822607040405,0.055066991597414017,-0.11442548036575317,0.0014899151865392923,0.087521873414516449,3.7599999999999998,4.5968670845031738,,-5.9192323684692383,6.169858455657959,0.39001721143722534,0.40163856744766235,-0.28814959526062012
3.7799999999999998,9.7874965667724609,,1.6464446783065796,-0.06464308500289917,-0.15699447691440582,0.00042569005745463073,0.064108923077583313,3.7799999999999998,4.5441946983337402,,-5.7181196212768555,6.0836668014526367,0.41449439525604248,0.41121658682823181,-0.26473662257194519
3.7999999999999998,9.7874965667724609,,1.7805198431015015,-0.13646914064884186,-0.18679279088973999,-0.00063853501342236996,0.051338218152523041,3.7999999999999998,4.3191399574279785,,-5.4643344879150391,5.9495916366577148,0.40491634607315063,0.42185884714126587,-0.21046115458011627
3.8199999999999998,9.677363395690918,,1.6895402669906616,-0.098161913454532623,-0.24958206713199615,0.01213216595351696,0.047081317752599716,3.8199999999999998,4.592078685760498,,-5.1195693016052246,5.7628440856933594,0.33574172854423523,0.44527179002761841,-0.14022229611873627
3.8399999999999999,9.6007490158081055,,1.636867880821228,-0.098161913454532623,-0.32301360368728638,0.0078752655535936356,0.047081317752599716,3.8399999999999999,4.9129018783569336,,-4.9423980712890625,5.6000385284423828,0.25911751389503479,0.48464810848236084,-0.10935977101325989
3.8599999999999999,9.6534214019775391,,1.6991170644760132,0.088585808873176575,-0.34429812431335449,-0.0091523360460996628,0.033246390521526337,3.8599999999999999,4.9081134796142578,,-4.9759173393249512,5.5425772666931152,0.16972261667251587,0.49209770560264587,-0.082754142582416534
3.8799999999999999,9.6677865982055664,,1.5506765842437744,0.064643800258636475,-0.34323388338088989,0.020645966753363609,0.017283014953136444,3.8799999999999999,4.8458642959594727,,-5.0956273078918457,5.547365665435791,0.14205276966094971,0.43675798177719116,-0.067854993045330048
3.8999999999999999,9.7731313705444336,,1.4453316926956177,0.016759768128395081,-0.29640799760818481,-0.014473461546003819,0.015154565684497356,3.8999999999999999,4.6830582618713379,,-4.8370532989501953,5.5425772666931152,0.14205276966094971,0.39418897032737732,-0.039120912551879883
3.9199999999999999,9.763554573059082,,1.4836388826370239,-0.12210392951965332,-0.15167336165904999,0.033416666090488434,0.034310616552829742,3.9199999999999999,4.8123455047607422,,-4.7173433303833008,5.4803280830383301,0.096291095018386841,0.41440925002098083,-0.0093226125463843346
3.9399999999999999,9.5720186233520508,,1.6320794820785522,-0.1508343517780304,-0.16231560707092285,0.024902867153286934,0.084329195320606232,3.9399999999999999,4.9559974670410156,,-4.7700157165527344,5.5521540641784668,0.08139193058013916,0.45484980940818787,0.054530896246433258
3.96,9.7683429718017578,,1.4836388826370239,-0.27054443955421448,-0.22616910934448242,-0.025115711614489555,0.085393421351909637,3.96,4.6399626731872559,,-4.516230583190918,5.6383457183837891,0.035630255937576294,0.48145544528961182,0.093907222151756287
3.98,9.6151142120361328,,1.6703866720199585,-0.2418140172958374,-0.32301360368728638,0.047251593321561813,0.11093482375144958,3.98,4.7979798316955566,,-4.2959637641906738,5.7772092819213867,-0.070792257785797119,0.52189600467681885,0.13754045963287354
4,9.6725749969482422,90.333333333333329,1.3926593065261841,-0.15562275052070618,-0.33897697925567627,0.072792999446392059,0.14286157488822937,4,4.616020679473877,91.833333333333329,-4.5545377731323242,5.8250932693481445,-0.14741645753383636,0.55063009262084961,0.1652103066444397
4.0199999999999996,9.5528650283813477,,1.2681608200073242,-0.22744880616664886,-0.28895840048789978,0.033416666090488434,0.13647623360157013,4.0199999999999996,4.4819455146789551,,-4.8993024826049805,5.6718645095825195,-0.026094797998666763,0.62725430727005005,0.19288015365600586
4.04,9.6725749969482422,,1.2825260162353516,-0.11731553077697754,-0.19637081027030945,-0.0027669852133840322,0.12370552122592926,4.04,3.7397429943084717,,-4.908879280090332,5.0302181243896484,0.18781444430351257,0.74857592582702637,0.21522888541221619
4.0599999999999996,9.5337114334106445,,1.636867880821228,-0.069431491196155548,-0.13038885593414307,-0.026179937645792961,0.10561370104551315,4.0599999999999996,3.1411926746368408,,-4.4060969352722168,4.9823341369628906,0.64862394332885742,0.76666778326034546,0.3024953305721283
4.0800000000000001,9.8545341491699219,,2.1300733089447021,0.035913381725549698,-0.2059488445520401,-0.0070238858461380005,0.063044697046279907,4.0800000000000001,3.7014358043670654,,-3.2808225154876709,4.0438070297241211,0.57519239187240601,0.62938272953033447,0.29398155212402344
4.0999999999999996,9.8641109466552734,,2.0821893215179443,0.27533355355262756,-0.28257307410240173,0.036609344184398651,0.016218788921833038,4.0999999999999996,3.3997664451599121,,-1.8538782596588135,3.9528272151947021,-0.56672114133834839,0.43143686652183533,0.18862324953079224
4.1200000000000001,9.720458984375,,1.9145952463150024,0.035913381725549698,-0.41240853071212769,-0.022987261414527893,-0.013579512946307659,4.1200000000000001,4.0940847396850586,,-2.8019821643829346,4.3502650260925293,-0.32301360368728638,0.3909963071346283,0.12264129519462585
4.1399999999999997,9.6534214019775391,,1.6464446783065796,-0.06464308500289917,-0.36664685606956482,-0.011280786246061325,0.02366836741566658,4.1399999999999997,4.769249439239502,,-5.2392792701721191,3.8570592403411865,0.30807188153266907,0.44740024209022522,0.20565086603164673
4.1600000000000001,9.5815954208374023,,1.7374242544174194,-0.0071822479367256165,-0.40708738565444946,-0.037886414676904678,0.067301593720912933,4.1600000000000001,5.1188030242919922,,-3.8458542823791504,3.4452564716339111,1.1977640390396118,0.6315111517906189,0.42275276780128479
4.1799999999999997,9.5480766296386719,,1.8188272714614868,-0.2178720086812973,-0.42624345421791077,-0.021923037245869637,0.11732017248868942,4.1799999999999997,4.8267107009887695,,-0.80521786212921143,3.0047233104705811,1.372296929359436,0.81242942810058594,0.51427614688873291
4.2000000000000002,9.370905876159668,,2.0151515007019043,-0.22266040742397308,-0.44965639710426331,-0.0027669852133840322,0.14179734885692596,4.2000000000000002,4.0174703598022461,,0.5834190845489502,2.7605147361755371,0.72099125385284424,0.93162268400192261,0.50469809770584106
4.2199999999999998,9.1841583251953125,,1.9433256387710571,-0.040701072663068771,-0.4837116003036499,-0.017666136845946312,0.15669649839401245,4.2199999999999998,2.9209260940551758,,0.037541091442108154,2.49715256690979,0.037758708000183105,1.1253116130828857,0.49405586719512939
4.2400000000000002,9.4044246673583984,,1.8427692651748657,0.12689304351806641,-0.54543662071228027,-0.012345011346042156,0.15031115710735321,4.2400000000000002,1.9440916776657104,,-1.7533217668533325,2.0135238170623779,-0.1708294153213501,1.2168350219726562,0.56855159997940063
4.2599999999999998,9.5001926422119141,,1.5267345905303955,0.17956547439098358,-0.51138144731521606,0.032352440059185028,0.15243960916996002,4.2599999999999998,3.3470940589904785,,-1.9735883474349976,1.108515739440918,0.13673163950443268,1.2136423587799072,0.60473525524139404
4.2800000000000002,9.3852710723876953,,1.1867579221725464,-0.0023938454687595367,-0.42411500215530396,0.038737792521715164,0.16733875870704651,4.2800000000000002,4.3430819511413574,,-1.456440806388855,0.66319417953491211,0.52730226516723633,1.2072569131851196,0.54939556121826172
4.2999999999999998,9.4523086547851562,,1.3543519973754883,-0.18435317277908325,-0.33365586400032043,0.019581742584705353,0.21097198128700256,4.2999999999999998,3.1555578708648682,,-0.048650175333023071,0.23223792016506195,0.88701033592224121,1.3456062078475952,0.47170713543891907
4.3199999999999994,9.5432882308959961,,1.790096640586853,-0.055066283792257309,-0.33791276812553406,0.035545118153095245,0.2684401273727417,4.3199999999999994,1.0342950820922852,,1.6943286657333374,0.10295102000236511,0.65394502878189087,1.6105983257293701,0.53556066751480103
4.3399999999999999,9.370905876159668,,1.8188272714614868,0.1747770756483078,-0.38793134689331055,0.062150746583938599,0.28333929181098938,4.3399999999999999,0.090979665517807007,,1.9050184488296509,-0.30406326055526733,0.015409979969263077,1.7957733869552612,0.74202030897140503
4.3599999999999994,9.3565406799316406,,1.4309664964675903,0.098162621259689331,-0.28789418935775757,0.062150746583938599,0.28546774387359619,4.3599999999999994,-0.12928688526153564,,0.70791757106781006,-1.0893614292144775,-0.55395042896270752,1.895810604095459,0.78139662742614746
4.3799999999999999,9.3996362686157227,,1.6703866720199585,0.53390729427337646,-0.22616910934448242,0.11642622202634811,0.287596195936203,4.3799999999999999,-1.5418659448623657,,-0.29285874962806702,-1.774103045463562,-0.51670253276824951,1.8436635732650757,0.71435046195983887
4.3999999999999995,9.5815954208374023,,1.6703866720199585,0.51475369930267334,-0.26022434234619141,0.14622452855110168,0.26737591624259949,4.3999999999999995,-3.4524388313293457,,0.15725117921829224,-2.449268102645874,-0.24426095187664032,1.5744146108627319,0.67284566164016724
4.4199999999999999,9.4810390472412109,,1.5889837741851807,0.20350749790668488,-0.35174769163131714,0.18027973175048828,0.17159566283226013,4.4199999999999999,-5.1666874885559082,,1.2585840225219727,-2.5450360774993896,-0.23149023950099945,1.2604682445526123,0.51108348369598389
4.4399999999999995,9.5193462371826172,,1.4357548952102661,0.12210464477539062,-0.39538091421127319,0.18134395778179169,0.085393421351909637,4.4399999999999995,-4.8219223022460938,,1.3351984024047852,-2.6408042907714844,-0.47413358092308044,0.92523729801177979,0.29291731119155884
4.46,9.5145578384399414,,1.3543519973754883,0.265756756067276,-0.56246423721313477,0.16325213015079498,0.1652103066444397,4.46,-3.3279402256011963,,0.92339575290679932,-2.2960391044616699,-0.76998811960220337,0.6698232889175415,0.15669649839401245
4.4799999999999995,9.5720186233520508,,1.095778226852417,0.22266112267971039,-0.65079492330551147,0.2175276130437851,0.24396297335624695,4.4799999999999995,-3.9169139862060547,,-0.39820361137390137,-0.94092094898223877,-0.81894248723983765,0.47613433003425598,0.22799958288669586
4.5,9.4810390472412109,,0.68876397609710693,0.14125825464725494,-0.67101520299911499,0.19517889618873596,0.29291731119155884,4.5,-4.0126819610595703,,-1.7964173555374146,0.64404058456420898,-0.74018985033035278,0.38567519187927246,0.31420183181762695
4.5199999999999996,9.5768070220947266,,0.3296336829662323,0.20350749790668488,-0.59226250648498535,0.12387580424547195,0.30675223469734192,4.5199999999999996,-2.1835119724273682,,-2.9073271751403809,3.0813379287719727,-0.70294195413589478,0.51018953323364258,0.61005640029907227
4.54,9.5289230346679688,,0.30569168925285339,0.20829589664936066,-0.42305076122283936,0.061086520552635193,0.30781647562980652,4.54,-2.1595699787139893,,-5.0094361305236816,5.197812557220459,-0.56459265947341919,1.1753301620483398,1.088957667350769
4.5599999999999996,9.4906158447265625,,0.43976697325706482,0.3375827968120575,-0.28789418935775757,0.014260616153478622,0.28440350294113159,4.5599999999999996,-2.2649147510528564,,-8.2176666259765625,8.1809873580932617,0.41875126957893372,2.2118854522705078,1.6529970169067383
4.5800000000000001,9.3278102874755859,,0.60257267951965332,0.4956001341342926,-0.21020573377609253,-0.0070238858461380005,0.31100913882255554,4.5800000000000001,-3.0119056701660156,,-9.5632076263427734,18.356344223022461,0.28785160183906555,1.4871481657028198,2.5160834789276123
4.5999999999999996,9.1889467239379883,,0.56905388832092285,0.37110161781311035,-0.23361869156360626,-0.022987261414527893,0.29611000418663025,4.5999999999999996,-25.766399383544922,,-24.086435317993164,30.504524230957031,-0.3623899519443512,0.68259400129318237,2.1223201751708984
4.6200000000000001,9.1841583251953125,,0.40624812245368958,0.49081173539161682,-0.26022434234619141,-0.021923037245869637,0.30994492769241333,4.6200000000000001,-60.324306488037109,,-35.267356872558594,40.957607269287109,0.23570458590984344,0.37184026837348938,-0.32859015464782715
4.6399999999999997,9.1027555465698242,,0.35357567667961121,0.55306094884872437,-0.23255446553230286,-0.0080881109461188316,0.31739449501037598,4.6399999999999997,-43.919235229492188,,-23.779977798461914,54.949321746826172,-4.458592414855957,0.512317955493927,0.068365819752216339
4.6600000000000001,9.2033119201660156,,0.10457873344421387,0.62967538833618164,-0.1186823844909668,0.00042569005745463073,0.34400013089179993,4.6600000000000001,-44.455535888671875,,-47.027675628662109,52.837635040283203,-7.0670080184936523,1.8085441589355469,1.285839319229126
4.6799999999999997,9.2416191101074219,,0.071059912443161011,0.41419726610183716,0.08139193058013916,-0.0027669852133840322,0.37486264109611511,4.6799999999999997,-34.452564239501953,,-59.094451904296875,29.283481597900391,-0.32301360368728638,1.4807628393173218,1.5220973491668701
4.7000000000000002,9.5815954208374023,,0.43976697325706482,0.44771608710289001,0.27295243740081787,0.0036183653865009546,0.4248812198638916,4.7000000000000002,-8.5137805938720703,,-23.157485961914062,12.844892501831055,6.3901181221008301,1.7063785791397095,2.7768185138702393
4.7199999999999998,9.9119949340820312,,0.88030016422271729,0.4285624623298645,0.30807188153266907,0.022774418815970421,0.4780924916267395,4.7199999999999998,0.76135611534118652,,-4.0756974220275879,3.7900216579437256,7.4788203239440918,2.9813201427459717,2.8268370628356934
4.7400000000000002,10.290279388427734,,1.2490072250366211,0.34237119555473328,0.066492781043052673,0.023838642984628677,0.59409302473068237,4.7400000000000002,4.7309422492980957,,6.1666975021362305,-2.4827868938446045,5.852684497833252,3.1845870018005371,2.2702474594116211
4.7599999999999998,10.29506778717041,,0.99522173404693604,0.21308429539203644,-0.20382039248943329,0.14728875458240509,0.66752457618713379,4.7599999999999998,-3.5386300086975098,,9.2169103622436523,-7.6255316734313965,2.2194201946258545,3.3995604515075684,-0.019964862614870071
4.7799999999999994,9.8114385604858398,,0.51638138294219971,0.39983204007148743,-0.24638940393924713,0.21539916098117828,0.6504969596862793,4.7799999999999994,-8.8298158645629883,,7.1818389892578125,-9.1482439041137695,-0.59119832515716553,2.9717421531677246,-0.19556200504302979
4.7999999999999998,9.524134635925293,,0.41582491993904114,0.58657974004745483,-0.24851782619953156,0.16538058221340179,0.56216627359390259,4.7999999999999998,-5.9471969604492188,,2.3647050857543945,-6.5002570152282715,-1.2414399385452271,2.3715190887451172,1.1251413822174072
4.8199999999999994,9.2464075088500977,,0.30569168925285339,0.48123493790626526,-0.20807728171348572,0.082371018826961517,0.46212911605834961,4.8199999999999994,-2.5234885215759277,,-2.064568042755127,-4.7620668411254883,0.082456156611442566,1.1465960741043091,1.3390505313873291
4.8399999999999999,9.2272539138793945,,0.38709452748298645,0.46208128333091736,-0.17508630454540253,0.063214972615242004,0.4067893922328949,4.8399999999999999,-1.8579005002975464,,-1.9927419424057007,-4.4987044334411621,1.6000411510467529,0.041930466890335083,0.95167267322540283
4.8599999999999994,9.1937351226806641,,0.18119317293167114,0.46686968207359314,-0.16231560707092285,0.090884819626808167,0.41636744141578674,4.8599999999999994,-3.998316764831543,,-0.58973979949951172,-3.751713752746582,2.7291841506958008,-0.46038377285003662,0.70690089464187622
4.8799999999999999,9.1171207427978516,,0.14767435193061829,0.28491038084030151,-0.097397878766059875,0.15048143267631531,0.4078536331653595,4.8799999999999999,-3.6583402156829834,,2.4317426681518555,-3.6463689804077148,2.9516072273254395,-0.94673466682434082,0.15350383520126343
4.8999999999999995,8.8202390670776367,,0.18598157167434692,0.39025524258613586,-0.061214227229356766,0.12813270092010498,0.40466094017028809,4.8999999999999995,-0.99119949340820312,,4.1651449203491211,-3.0286648273468018,2.1470530033111572,-1.148937463760376,0.23970606923103333
4.9199999999999999,8.858546257019043,,0.37272933125495911,0.27054515480995178,-0.052700426429510117,0.10897664725780487,0.41317474842071533,4.9199999999999999,-0.3926490843296051,,3.968820333480835,-2.1332335472106934,0.74333995580673218,-1.1680934429168701,0.32377985119819641
4.9399999999999995,8.7244710922241211,,0.30090329051017761,0.29927557706832886,-0.022902123630046844,0.091949045658111572,0.41636744141578674,4.9399999999999995,-0.39743748307228088,,2.8866410255432129,-1.3144162893295288,-0.33578431606292725,-1.3351768255233765,0.15988917648792267
4.96,8.8250274658203125,,0.51638138294219971,0.12689304351806641,0.011153079569339752,0.065343417227268219,0.44722995162010193,4.96,-1.4317326545715332,,1.2059115171432495,-0.069431491196155548,-0.86683261394500732,-1.4916179180145264,-0.071047663688659668
4.9799999999999995,8.7484130859375,,0.78453207015991211,-0.079008296132087708,0.011153079569339752,0.083435244858264923,0.44616574048995972,4.9799999999999995,-3.1411924362182617,,0.45413216948509216,1.6208750009536743,-1.1052191257476807,-1.8534544706344604,-0.23493833839893341
5,8.3653411865234375,91.285714285714292,1.1436623334884644,0.22266112267971039,-0.016516773030161858,0.080242574214935303,0.41317474842071533,5,-4.2233719825744629,92.428571428571431,0.27696123719215393,4.0150766372680664,-1.4617345333099365,-2.3334200382232666,-0.30517718195915222
5.0199999999999996,8.398859977722168,,1.5554649829864502,0.14604665338993073,-0.1878570169210434,0.064279191195964813,0.39614716172218323,5.0199999999999996,-4.6016559600830078,,-0.37426161766052246,6.9695215225219727,-2.0864346027374268,-2.6867427825927734,-0.28921380639076233
5.04,8.3366107940673828,,2.0582473278045654,-0.14604595303535461,-0.4134727418422699,0.15793101489543915,0.45574375987052917,5.04,-5.3390698432922363,,-2.9599995613098145,11.384429931640625,-3.1442742347717285,-2.3876955509185791,-0.36903068423271179
5.0599999999999996,8.1259212493896484,,2.1444385051727295,0.002394556999206543,-0.67101520299911499,0.17921552062034607,0.5440744161605835,5.0599999999999996,-7.8434047698974609,,-6.9056434631347656,15.315709114074707,-4.1137833595275879,-1.5810128450393677,-0.13809384405612946
5.0800000000000001,8.2169008255004883,,2.441319465637207,0.10773943364620209,-0.94771373271942139,0.2526470422744751,0.6483684778213501,5.0800000000000001,-6.9862809181213379,,-11.277456283569336,17.101783752441406,-3.120861291885376,-0.93822085857391357,0.50044119358062744
5.0999999999999996,7.771578311920166,,2.3120326995849609,0.28012195229530334,-1.2712382078170776,0.39418897032737732,0.71754312515258789,5.0999999999999996,-5.7652378082275391,,-13.63335132598877,17.173608779907227,-1.8640116453170776,-0.62427443265914917,0.56216627359390259
5.1200000000000001,7.8194622993469238,,1.4453316926956177,0.81642311811447144,-1.3627616167068481,0.4271799623966217,0.65475386381149292,5.1200000000000001,-5.0038819313049316,,-12.948609352111816,16.445772171020508,-0.62738198041915894,-0.423135906457901,0.42275276780128479
5.1399999999999997,7.268796443939209,,1.0287406444549561,1.3144171237945557,-1.1924855709075928,0.46974897384643555,0.49405586719512939,5.1399999999999997,-4.0892963409423828,,-10.607080459594727,15.258248329162598,0.56880706548690796,-0.26137366890907288,0.24077028036117554
5.1600000000000001,7.1251440048217773,,2.0774009227752686,1.3670895099639893,-0.97325509786605835,0.36971181631088257,0.30781647562980652,5.1600000000000001,-4.4196963310241699,,-8.600738525390625,13.457808494567871,1.5681143999099731,-0.028308385983109474,0.12370552122592926
5.1799999999999997,7.6949639320373535,,3.0925424098968506,1.5873560905456543,-1.0317875146865845,0.81455790996551514,0.51214766502380371,5.1799999999999997,-5.9615621566772461,,-6.1011919975280762,11.05402946472168,2.2854022979736328,0.22284874320030212,0.1662745326757431
5.2000000000000002,3.6918590068817139,,1.8284040689468384,-0.016759056597948074,-1.48195481300354,1.2147065401077271,1.0336179733276367,5.2000000000000002,-6.0716958045959473,,-3.5681266784667969,8.6167325973510742,2.5982844829559326,0.4612351655960083,0.15882495045661926
5.2199999999999998,3.7924153804779053,,0.63130307197570801,-0.098161913454532623,-1.4627987146377563,0.41228079795837402,0.70902931690216064,5.2199999999999998,-5.0661311149597168,,-0.99675405025482178,6.2033772468566895,2.3907604217529297,0.6676948070526123,0.02366836741566658
5.2399999999999993,3.7445313930511475,,0.33442208170890808,0.28491038084030151,-1.0200810432434082,0.62193316221237183,1.0123335123062134,5.2399999999999993,-4.2568907737731934,,0.88987696170806885,4.7907981872558594,1.7043352127075195,0.65705257654190063,0.027925267815589905
5.2599999999999998,2.585737943649292,,0.84678125381469727,0.3806784451007843,-0.93068611621856689,0.63896077871322632,1.2751970291137695,5.2599999999999998,-4.3909659385681152,,0.952126145362854,4.0485954284667969,0.96682721376419067,0.54530894756317139,0.054530896246433258
5.2799999999999994,2.7581205368041992,,-0.039073377847671509,0.5243304967880249,-0.57949185371398926,0.67727285623550415,1.4454730749130249,5.2799999999999994,-4.9320554733276367,,0.29132643342018127,3.6176390647888184,0.55922901630401611,0.3569411039352417,-0.056148514151573181
5.2999999999999998,3.2465376853942871,,-0.83394837379455566,0.30885237455368042,-0.13358153402805328,0.76560354232788086,1.5806297063827515,5.2999999999999998,-4.9943046569824219,,-0.30722397565841675,3.3447000980377197,0.4517422616481781,0.29628026485443115,-0.10510286688804626
5.3199999999999994,4.4771571159362793,,-0.81479477882385254,-0.28012123703956604,0.1069333404302597,0.82307171821594238,1.4656933546066284,5.3199999999999994,-5.281609058380127,,-0.12526462972164154,3.2824509143829346,0.30700764060020447,0.19198621809482574,-0.11042399704456329
5.3399999999999999,4.6016554832458496,,1.7517894506454468,-0.27533283829689026,0.059043209999799728,0.93587958812713623,1.0942788124084473,5.3399999999999999,-5.6886234283447266,,0.42540177702903748,3.6990418434143066,0.033501807600259781,0.062150746583938599,-0.10403864830732346
5.3599999999999994,3.2896332740783691,,5.6782803535461426,1.6208750009536743,-0.33152741193771362,1.0572012662887573,0.39295446872711182,5.3599999999999994,-5.9950814247131348,,0.15725117921829224,4.4364562034606934,-0.25277474522590637,0.029159767553210258,-0.13702961802482605
5.3799999999999999,0.40701428055763245,,3.9736087322235107,0.44771608710289001,0.11331869661808014,1.2519544363021851,-0.054020065814256668,5.3799999999999999,-7.1442980766296387,,-0.4604528546333313,5.1738705635070801,-0.41240853071212769,0.010003715753555298,-0.15618567168712616
5.3999999999999995,-3.026270866394043,,2.1827456951141357,-1.8028334379196167,1.0019466876983643,1.1604310274124146,-0.48077434301376343,5.3999999999999995,-7.8050975799560547,,-0.64241218566894531,5.9926872253417969,-0.56672114133834839,-0.045335989445447922,-0.17108482122421265
5.4199999999999999,-5.0804963111877441,,4.6152548789978027,-4.1635160446166992,-0.44752794504165649,0.48145544528961182,-1.5896968841552734,5.4199999999999999,-7.422025203704834,,-0.84352517127990723,6.9216375350952148,-0.82426363229751587,-0.12621709704399109,-0.2328098863363266
5.4399999999999995,-3.7636849880218506,,7.3781638145446777,-5.5665183067321777,-2.006617546081543,0.1483529806137085,-1.44389808177948,5.4399999999999995,-7.7572135925292969,,-1.5809392929077148,7.2903447151184082,-1.011567234992981,-0.18900637328624725,-0.35626000165939331
5.46,-0.75177931785583496,,-0.35031959414482117,-0.3615240752696991,-2.3524909019470215,0.50806105136871338,-1.3832372426986694,5.46,-8.3701286315917969,,-2.3422954082489014,7.9367790222167969,-1.0381729602813721,-0.31564915180206299,-0.51802217960357666
5.4799999999999995,-1.7908629179000854,,-7.7100954055786133,-3.4691979885101318,-3.0729711055755615,0.48251965641975403,-2.1441583633422852,5.4799999999999995,-7.7284832000732422,,-2.4428520202636719,8.3198518753051758,-1.2190911769866943,-0.49018207192420959,-0.62657314538955688
