Time,hr,Xacc,Zacc,Yacc,Xg,Zg,Yg
12.68,,6.095637321,-6.517783165,-6.007051468,-0.375160635,0.056659341,-1.45330584
12.7,,7.244853973,0.396671325,-2.329557896,2.56422925,-0.448847592,-1.441599369
12.72,,8.906430244,8.302325249,0.577002943,1.530866504,-0.724481881,-1.111689568
12.74,,5.717353344,7.675044537,0.58657974,-1.859754682,-0.560591221,-1.28835094
12.76,,4.979939461,2.302455902,0.189142287,-2.97506237,-0.951161802,-1.463948011
12.78,,6.871358871,-2.418910027,0.035913382,-1.933186173,-1.943019629,-1.583141208
12.8,,8.719682693,-2.131605625,0.28969878,-0.269802362,-2.212268591,-1.915179491
12.82,,6.866570473,2.177957296,-0.165199563,0.235704586,-2.015387058,-2.421750784
12.84,,6.66066885,5.821932316,2.865859747,0.446421146,-2.28357172,-2.553714752
12.86,,9.897629738,7.751658916,3.617639065,0.01115308,-2.647536755,-2.29510808
12.88,,3.174711466,9.394081116,3.761291265,0.236768797,-2.241002798,-2.750596285
12.9,,4.80276823,6.640749454,0.816423118,-0.098462105,-2.687977314,-1.926885962
12.92,,26.14947128,12.05164528,-6.394912243,-1.306357622,-3.042364359,-0.728568494
12.94,,21.16953087,7.62237215,-3.550600767,-1.001989245,-1.305548787,0.318628997
12.96,,13.28781986,5.850663185,-2.90416646,1.070057034,0.346128583,-0.930771291
12.98,,10.77390766,9.22648716,-0.667981923,2.157695293,0.685616374,0.249454364
13,90.85714286,3.505111456,14.06277466,-5.125985146,1.182864904,-0.273250431,1.772360444
13.02,,-3.505111217,5.065364838,-7.587224483,-0.219783768,0.340807438,0.181343958
13.04,,3.744531393,4.251336098,-1.022323728,-0.622060835,1.209215164,-0.329484075
13.06,,9.605537415,6.631172657,-1.309627891,-0.695492387,0.770754397,0.667694807
13.08,,7.762001514,6.985514641,-3.31596899,-0.674207866,-0.356260002,0.061086521
13.1,,7.35977602,13.85687256,-1.371877193,0.9732126,-0.780885816,-0.557228267
13.12,,3.241749287,11.62068844,-0.016759057,-0.29853645,-0.069983445,-0.317777604
13.14,,3.112462282,6.147543907,4.240131855,-1.490468621,0.442973047,-0.105996825
13.16,,6.488286495,3.02071619,6.41885519,-1.821442604,0.972957134,0.605969787
13.18,,10.10832024,0.909030557,5.647922516,-2.138581514,0.914424777,1.54248786
13.2,,12.14339161,-5.339835644,4.675876617,0.365540028,1.161324978,2.45452857
13.22,,10.65898609,-4.803534508,-1.553836465,0.857212067,2.263862133,2.393867731
13.24,,6.459556103,6.39175272,-0.553060234,1.365911603,2.808745384,1.82982862
13.26,,3.983951807,6.889746666,0.418985665,0.428329319,2.981149912,1.578671575
13.28,,7.431602001,4.040646553,0.577002943,-1.135017395,3.730364323,1.52226758
13.3,,7.809885502,3.796437502,-0.428561747,-1.555386305,3.910218239,0.902888596
13.32,,9.198523521,11.55365086,-8.022969246,-1.670322657,2.749148846,-0.21667622
13.34,,28.54367256,33.13977432,0.701501429,0.006896179,-0.299856067,-2.65375185
13.36,,-1.752555728,3.57617116,2.889801741,3.822143316,-2.87847352,-0.803064227
13.38,,-5.908889771,-5.809099197,3.435679674,2.836670876,0.339743227,-1.013780832
13.4,,11.08994293,13.25353432,-0.495599389,-2.461041689,0.543010235,1.19448626
13.42,,10.54406452,10.0405159,-9.607931137,-4.753382683,-0.049763165,-1.219176292
13.44,,13.38837624,-4.702978134,-5.451596737,-2.094948292,-0.412663937,-1.147873163
13.46,,5.832275391,-5.919232368,-6.524199009,1.759674907,-0.10084597,-0.32416296
13.48,,8.801085472,6.372599125,-3.598484993,2.712156534,0.678166807,-1.457562685
13.5,,9.284714699,11.05086899,-0.591367483,0.968955696,0.673909903,-1.11381793
13.52,,10.40041256,6.971149445,-0.897825301,-1.23292613,0.437651932,-0.415686309
13.54,,9.43315506,3.738976717,-1.774103045,-1.78632319,0.644111574,0.244133249
13.56,,6.895300865,2.991985798,-4.55137682,-1.401073694,0.595157266,0.350555748
13.58,,6.684610844,2.288090706,-4.661509991,-0.255967438,0.617505968,-0.03469374
13.6,,9.768342972,1.828404069,-3.46440959,0.9732126,0.716478884,0.130261153
13.62,,8.485051155,5.007904053,-1.960850835,0.518788457,0.541945994,0.411216587
13.64,,8.197747231,5.01748085,-0.572213888,-0.212334186,0.724992692,0.464427829
13.66,,10.82179165,1.335198402,0.471658081,0.01115308,0.574936986,0.70175004
13.68,,13.07234192,-1.22180903,0.169988677,1.172222614,0.51746881,1.010375261
13.7,,11.57357121,0.640879869,0.854730368,1.518095732,0.425945461,1.143403411
13.72,,10.99417496,2.589760065,1.85071826,0.928515136,0.55897361,0.979512811
13.74,,9.873687744,1.162815928,2.123657227,0.64543128,0.629212439,1.016760707
13.76,,9.610325813,0.89466536,2.626439571,0.453870714,0.346128583,1.038045168
13.78,,13.85285091,0.11894393,2.741361141,0.805065036,0.021539915,0.812429428
13.8,,20.2788887,-1.044638038,2.310405016,2.962249279,-0.594646394,0.919916153
13.82,,23.04658508,4.294431686,3.790021658,5.146039009,-3.186034679,0.52721715
13.84,,4.065354347,3.825167894,3.871424437,4.067978859,0.249284089,1.775553107
13.86,,8.283938408,5.42449522,4.762067795,4.194621563,-1.056520104,1.950086117
13.88,,8.609549522,8.460342407,12.8401041,3.341113567,-1.943019629,2.471556187
13.9,,8.408436775,4.955231667,1.707066178,4.535173893,-1.969625235,1.613790989
13.92,,11.04684734,19.7130909,0.265756756,4.233998299,-4.156607628,2.53753829
13.94,,6.119579315,14.47936535,-1.726219058,1.678793788,-3.047685385,1.775553107
13.96,,7.814673901,14.43148136,-3.708618164,-1.206320524,-3.272236824,1.556322813
13.98,,10.51533413,13.44507027,-5.662286282,-2.306729078,-2.855060577,0.8656407
14,90.875,8.84896946,10.9934082,-6.418854237,-3.571028471,-2.030286312,-0.06981317
14.02,,7.034164429,6.238523483,-4.350264072,-3.312421799,-1.755715966,-1.140423656
14.04,,2.738966942,3.949666739,-3.153163433,-2.651538134,-2.234617472,-1.460755348
14.06,,1.991975904,3.145214796,-3.071760416,-1.578799248,-2.431499004,-1.747031927
14.08,,3.059789896,3.65278554,-1.491587281,-1.100962162,-2.133516073,-1.969455004
14.1,,3.289633274,3.030293226,-0.337582082,-1.073292375,-1.907900214,-2.150373459
14.12,,4.50109911,2.077400923,-0.462080568,-1.412780166,-1.723789215,-2.050336123
14.14,,6.473921299,1.675175071,-1.539471269,-1.098833799,-0.575490355,-2.400466204
14.16,,7.249642372,4.011916161,-1.596932173,-2.306729078,0.869727314,-3.543443918
14.18,,8.173805237,-1.193078637,-4.077324867,-1.323385239,2.287275076,-4.400145054
14.2,,1.158793569,-6.378919125,-2.53545928,-0.540115476,2.841736317,-5.558022022
14.22,,3.663128614,2.182745695,-1.620874166,0.006896179,3.2557199,-4.776880741
14.24,,18.3635273,8.354997635,-1.046265721,-1.025402188,3.992163658,-3.361461401
14.26,,22.81195259,9.169026375,-2.540247679,-3.601891041,2.9885993,-2.656944513
14.28,,11.69806957,2.383858681,-3.804386139,-4.102077007,2.613992214,-2.665458202
14.3,,11.94227886,4.031069756,-3.268085003,-2.672822475,2.374541521,-2.710155725
14.32,,12.28225517,5.491532803,-2.578554869,-2.0225811,2.125512838,-2.353640318
14.34,,11.97100925,8.422035217,-1.333570004,-2.043865442,1.996741652,-2.209969997
14.36,,12.196064,9.805883408,-2.602496862,-2.939943075,1.790282011,-1.4937464
14.38,,9.591172218,6.573711872,-5.030217171,-3.923287153,1.589143515,-1.349011779
14.4,,7.426813602,4.974385262,-5.456385136,-4.079728127,1.376298428,-1.582077026
14.42,,5.559336185,2.364705086,-5.571306705,-3.665744543,1.244334579,-1.826848745
14.44,,6.110002518,0.027964264,-6.155491829,-3.100641012,1.181545258,-1.987546802
14.46,,8.044518471,1.4166013,-4.110843658,-2.520638466,1.363527775,-2.159951448
14.48,,9.059659958,2.288090706,-2.396595716,-2.876089573,1.314573407,-1.591655016
14.5,,6.900089264,-0.235397905,-2.224213123,-4.138260841,0.927195489,-0.813706517
14.52,,5.305551052,-1.547420382,-3.440467596,-4.931108475,0.5685516,-1.03187263
14.54,,5.621585369,-1.030272841,-4.39814806,-4.378775597,0.215228885,-1.367103577
14.56,,4.774037838,-0.412568837,-5.480327129,-3.470991373,-0.240259454,-1.04145062
14.58,,3.533841848,0.612149477,-8.358157158,-2.955906391,-0.490352362,-0.794550478
14.6,,1.41257894,3.681515932,-9.804255486,-3.204935074,-0.70319736,-1.189378023
14.62,,1.580173135,8.206557274,-8.836997986,-5.092870712,-0.873473406,-1.628902912
14.64,,3.107673883,6.798766613,-8.659827232,-7.044659615,-0.670206428,-2.001381874
14.66,,5.099649429,2.08697772,-9.100359917,-8.76019001,-0.632958531,-2.258924246
14.68,,6.440402508,-1.126040936,-8.798690796,-9.479606628,-0.871344924,-2.000317574
14.7,,7.527369976,-1.997530341,-7.673416138,-8.577143669,-1.439641118,-2.040758133
14.72,,8.724471092,-0.527490497,-5.868187904,-6.46572113,-2.126066446,-2.815514088
14.74,,9.035717964,2.580183268,-3.794809341,-3.452899456,-2.072855234,-3.869096994
14.76,,13.48893261,8.90566349,-4.556165218,-1.663937211,-1.936634302,-4.481026173
14.78,,21.10728073,17.94138145,-4.675875187,-1.645845413,-2.846546888,-4.835412979
14.8,,18.77532959,26.79034996,0.193930686,-5.292944908,-4.360939026,-4.594898224
14.82,,26.39367867,22.00673485,3.478775263,-9.080522537,-4.685527802,-3.361461401
14.84,,24.03299522,10.08839989,3.201047897,-9.299752235,-5.175071239,-3.049643517
14.86,,18.09058762,8.814683914,7.692570686,-3.479505062,-6.077534199,-1.793857813
14.88,,17.26219368,11.30465412,6.682217598,1.386131883,-6.081790924,-1.807692766
14.9,,9.806650162,16.92145157,7.620744705,0.72737658,-5.096318245,-2.604797363
14.92,,12.36844635,14.57034492,5.130774975,-3.164494514,-3.55532074,-2.836798429
14.94,,22.14157677,-9.898396492,2.037465811,-6.731777191,-2.96148324,-1.960941195
14.96,,4.400542736,-29.65056038,3.306392908,-3.379467964,-4.426920891,-1.503324389
14.98,,2.992752314,-26.4519062,0.169988677,2.71641326,-2.060084581,-1.753417253
15,91,0.55545485,-23.96193695,-0.174776375,7.035038471,0.782460868,-1.459691167
15.02,,3.960009813,-14.53357124,4.556166172,6.841349602,3.709079742,-0.740274966
15.04,,5.602431774,-12.61820984,3.861847639,6.845606327,4.994663715,0.334592372
15.06,,6.655880451,-13.04437733,-0.222660407,8.189723015,6.28450489,2.24913311
15.08,,11.08515453,-4.702978134,-4.18266964,8.77717495,7.495593071,4.990577221
15.1,,20.74815178,-2.294411421,-4.18266964,6.59444952,9.077031136,7.40104723
15.12,,30.92350769,2.288090706,-0.155622751,3.496490479,10.6595335,9.482670784
15.14,,52.17922974,4.960020065,6.01184082,-1.168008327,10.30195427,9.801938057
15.16,,54.72666168,3.308020592,10.83855152,-5.882525921,7.429610729,7.915067673
15.18,,38.14442062,2.953678608,5.609615326,-4.483069897,5.850300789,5.205550671
15.2,,31.96259308,-5.004647732,3.119645119,0.666715741,3.544124842,5.048045635
15.22,,24.44958687,2.019939899,-3.560177565,4.59264183,2.373477221,6.326179981
15.24,,3.351882458,25.51184654,-31.41431999,5.878225803,-1.597146511,4.542538643
15.26,,-21.32276154,32.65135574,-17.30289459,-0.494353861,-2.635830164,-0.856275499
15.28,,-9.370904922,27.71930122,-16.23029327,-2.409958839,-2.527279377,-6.244447231
15.3,,12.00931644,19.44494057,-15.96693039,-1.456413388,-6.153093815,-7.922729969
15.32,,32.84365845,17.69238472,-15.83285522,-0.048443526,-8.425214767,-7.632196426
15.34,,16.62533569,11.68293762,-8.492233276,0.044144057,-6.820363045,-6.225291252
15.36,,14.05396461,3.987973928,-4.422090054,-0.93494302,-4.169378281,-8.510182381
15.38,,3.145981073,37.35356903,2.999934912,-10.62045574,-8.969034195,-5.239818573
15.4,,33.12138748,-0.21624431,-10.47463226,-14.69005299,-10.40360928,-5.087634563
15.42,,31.90034103,3.006350994,1.314417124,-1.790580034,-9.2020998,-0.788165092
15.44,,28.06962013,15.55196762,5.011064529,2.008703709,-8.468848228,-2.445163727
15.46,,38.31201553,7.564911366,2.492364168,-3.502918005,-6.506416798,-3.252910614
15.48,,22.03144264,-11.88079548,4.522647381,-6.346528053,-7.90161562,-2.702706099
15.5,,3.960009813,-21.89813614,-1.467645288,-4.573528767,-4.953712463,-3.551957846
15.52,,3.52905345,-26.99778557,-0.246602416,4.742697716,-1.917478204,-2.8687253
15.54,,-7.642292023,-22.42007065,-7.505821705,5.928244591,1.075122714,-4.023409367
15.56,,-4.635174751,-2.031049252,2.822764158,3.400710106,4.99040699,-2.209969997
15.58,,3.552995443,-5.584044456,1.956063151,-0.968998194,7.843594551,-2.207841396
15.6,,14.30774975,-19.41774178,-4.762066841,0.574128151,8.142641068,-2.627146244
15.62,,23.47754097,-2.936057568,-2.425326109,4.712899208,9.098315239,-1.119139075
15.64,,37.23462296,16.13136482,-4.920084,6.745569229,9.672996521,0.912466586
15.66,,29.7359848,17.06989098,1.376666427,3.205956936,8.658790588,1.599956036
15.68,,33.08786774,0.569053888,5.705383301,2.105548143,7.481758118,2.467299461
15.7,,36.30567551,7.526604176,5.298368931,3.121883154,6.606965065,4.162610054
15.72,,35.98006439,17.14650536,5.418078899,0.768881381,4.755213261,5.620598793
15.74,,30.36326599,12.20966244,4.589684963,-2.110911608,3.868713617,6.166545868
15.76,,27.82541084,6.908900261,1.893813968,-1.965112925,3.115242243,6.612456322
15.78,,18.31085396,14.13938904,-3.292026997,-0.863639951,3.350435972,7.001962662
15.8,,8.576030731,13.11945915,-9.603142738,0.324035257,1.587015033,5.930287838
15.82,,-2.983175278,20.09137344,-15.5359745,0.117575586,-2.4676826,3.428294659
15.84,,-7.038953304,32.43587875,-11.14021969,-1.572413921,-3.811799049,1.158302665
15.86,,-1.244984865,7.92882967,-7.994238853,1.544701457,-4.893051624,-0.120895974
15.88,,2.422932148,-9.041272163,-4.268861294,4.995983124,-5.452833652,-2.075877666
15.9,,-1.527500749,-9.09394455,-4.99669838,5.735619545,-5.257016659,-3.389131308
15.92,,-7.829039574,0.320056885,-6.078877449,5.143910408,-3.638330221,-3.908473253
15.94,,-0.325611442,2.652009249,-2.559401274,3.111240864,-2.534729004,-4.059592724
15.96,,25.96272278,5.486744404,2.104503632,0.438971549,-2.402765036,-5.55376482
15.98,,2.293645382,39.54665756,8.195352554,0.885946155,-2.080304861,-4.242639542
16,90.71428571,2.48518157,73.71191406,16.83363342,-10.42144585,-6.190341949,-4.277759075
16.02,,44.47947693,24.02265358,-1.577778578,-11.99224186,-4.716390133,-2.891073942
16.04,,31.12462234,-16.91819572,-7.046134949,-5.682451248,-5.938120365,-1.035065293
16.06,,15.49527359,-15.02677631,0.198719099,1.54682982,-6.029644012,-1.617196441
16.08,,5.942408562,-9.606304169,5.556942463,1.495747089,-5.258080482,-2.300429106
16.1,,3.428496838,-16.83679199,4.766856194,-1.479826331,-2.52940774,-1.786408305
16.12,,0.919373393,-27.2659359,2.564190388,-0.354940355,0.684552133,-0.199648619
16.14,,3.452438831,-18.66596222,0.447716087,2.729184151,3.417482138,0.667694807
16.16,,6.234500885,-8.725237846,-1.007958531,3.799794436,4.001741886,0.986962378
16.18,,10.52012253,-3.04140234,-1.276109099,1.96719873,5.347986698,1.291330695
16.2,,19.83835411,1.598560572,0.653617382,0.090969965,6.82619524,1.801094532
16.22,,25.70414925,3.604901552,-0.457292169,-0.247453615,7.072031498,3.053687334
16.24,,34.28496933,8.225710869,1.381454825,0.230383456,5.793897152,2.577978849
16.26,,34.28496933,26.47431564,3.220201492,0.88168925,4.307174683,1.251954436
16.28,,22.74970436,24.14236259,5.446809292,1.145617008,5.198995113,1.598891854
16.3,,18.88546181,10.88327408,1.874660373,4.810808182,4.628570557,2.541795015
16.32,,14.25028896,7.579276562,-2.257731915,7.345792294,2.16808176,3.53258872
16.34,,8.46589756,13.44985867,-7.922412872,7.022267818,0.645175815,2.309793949
16.36,,1.326387763,20.44571686,-7.572859287,1.727748156,-0.073176116,1.324321747
16.38,,-1.091755986,13.3349371,-5.738901138,-2.220526934,0.653689623,1.712763906
16.4,,-5.626374245,4.347104073,-5.32709837,-2.455720663,0.421688557,1.394560575
16.42,,-5.726930618,-0.048650175,-6.792349815,0.246346831,-0.48822391,0.005746815
16.44,,-6.818686485,1.387870908,-6.787561417,3.010139465,-0.976703227,-1.430957079
16.46,,-5.669469833,6.717363834,-5.762843132,3.539059401,-1.191676736,-2.220612288
16.48,,-1.340752959,11.10832977,-3.263296604,2.276888371,-1.369402289,-2.345126629
16.5,,11.583148,12.79863548,-1.12288022,0.062235884,-1.372594953,-2.953863382
16.52,,25.15348244,32.97696686,0.011971366,-4.241490364,-2.349553823,-2.870853662
16.54,,7.915230274,27.35538292,2.33434701,-6.157095909,-2.060084581,-3.650930643
16.56,,17.1664257,10.21768665,0.830788314,-3.762588978,-1.682284474,-3.122010946
16.58,,26.48944664,5.86981678,0.25139156,-3.869011641,-2.984896183,-2.779330492
16.6,,17.89426231,0.770166874,0.002394557,-2.192857027,-3.105153561,-2.753788948
16.62,,12.41633034,-2.217797041,-1.515529275,-0.210205734,-3.020015478,-2.118446589
16.64,,0.009576797,-9.711648941,-0.016759057,2.140667677,-1.981331706,-0.902037203
16.66,,-9.653420448,-10.67890644,-8.7843256,1.16796577,-2.614545822,-2.460062742
16.68,,-8.944737434,1.493215799,3.277662516,-3.349669695,0.248219848,-2.959184408
16.7,,5.511452198,-13.70038891,0.974440396,-6.350784779,2.191494703,-2.596283674
16.72,,12.30140877,-22.90848923,-1.003170133,-4.86512661,1.795603156,-2.204648733
16.74,,14.92545414,-16.97086906,8.540118217,-0.189985454,3.103535652,-2.463255644
16.76,,31.80936432,0.650456667,5.556942463,4.526659966,5.917346954,1.467992067
16.78,,27.6051445,29.50537491,2.885013342,8.43023777,4.142219543,3.266532421
16.8,,19.46964836,27.24046135,-7.132326126,7.344727993,1.780704021,2.299151897
16.82,,8.355764389,35.30413055,-4.982333183,4.671394825,-1.10334599,1.278560042
16.84,,14.61420727,17.88870811,4.70460701,-0.174022079,-0.935198426,0.474005878
16.86,,18.68434906,-5.344624043,5.834670067,-0.622060835,-1.389622569,0.977384329
16.88,,7.115567207,-14.32766914,4.388572216,4.464934826,-1.016079545,1.714892387
16.9,,2.978387117,0.856358051,3.205836296,6.666816711,-0.178534403,2.591813803
16.92,,-4.367023945,4.394988537,1.300051928,5.601527214,-0.411599696,4.150903702
16.94,,-10.6446209,0.444555372,-7.094018936,5.567471981,0.389761806,3.384661436
16.96,,-7.752425194,2.805238247,-11.51371574,2.396081686,1.086829185,4.886283398
16.98,,-3.332728624,5.702222347,-15.26782417,-2.851612329,3.025847197,4.688337326
17,90.28571429,5.228936195,14.52724934,-12.01170921,-5.311036587,5.18516016,2.389611006
17.02,,24.15749359,8.675820351,-3.861847162,-6.212435246,4.9201684,0.129196927
17.04,,28.02173615,7.339856625,7.864953041,-6.900989056,6.219586849,0.423987299
17.06,,24.14312935,9.169026375,8.635886192,-3.67319417,5.249013901,-0.879688442
17.08,,19.24938011,6.315137863,4.537012577,-0.512445629,4.73392868,-0.278401285
17.1,,10.72123528,-0.479606479,6.256049633,0.845505595,2.411789417,-0.250731438
17.12,,5.559336185,-7.571231842,4.508282185,1.228626609,1.621070266,0.067471869
17.14,,-0.636857629,-9.084367752,4.551377773,1.498939753,0.831415236,0.519767523
17.16,,1.8579005,-2.840289354,5.839458466,1.410609007,1.67640996,1.293459177
17.18,,5.214570999,-3.414897919,8.72207737,-0.160187155,2.401147127,1.995847702
17.2,,6.440402508,-6.647069931,9.085995674,-1.911901712,2.672524452,2.54818058
17.22,,6.69897604,-10.2431612,8.214506149,-1.311678767,3.175903082,3.162238359
17.24,,11.31020927,-12.71876621,7.041347504,0.319778353,3.745263338,3.753947496
17.26,,13.81454372,-9.927126884,2.942474127,2.73769784,3.910218239,4.523382664
17.28,,13.09628391,-8.409202576,1.659182191,5.861198425,3.69737339,5.642947197
17.3,,17.33402061,-7.623904228,0.193930686,5.83565712,2.819387674,5.1140275
17.32,,20.93968773,4.998327255,3.67509985,3.226177216,0.82502985,4.072151184
17.34,,4.328716755,0.664821982,7.453150272,2.323714256,1.213472009,3.001540422
17.36,,4.927267075,-1.509113193,0.08379741,-0.500739157,1.268811703,1.787259698
17.38,,4.098873138,2.446107864,-1.94169724,0.331484824,1.125141382,1.695736289
17.4,,7.134720802,11.47703648,-0.213083595,-1.809736133,1.131526709,0.375032932
17.42,,17.14727211,12.76990509,2.487575769,-1.500046611,0.797360003,-0.348640144
17.44,,10.03649426,14.88637924,-0.538695037,-0.460298657,-1.078868866,-1.010588169
17.46,,7.714117527,15.50408363,-1.055842519,-0.06759958,-1.898322105,-2.317456722
17.48,,0.59376204,22.89737892,-14.81292534,-2.479133606,-3.664936066,-4.649173737
17.5,,107.6002197,24.73133659,89.82804871,15.86597824,-10.84313488,-5.007817268
17.52,,42.34384918,-36.93372345,10.62307358,-5.454707146,0.581322312,-5.329213619
17.54,,20.84391975,-1.920915842,12.90714169,-6.662602901,-2.659243345,-4.854568958
17.56,,15.61498356,3.65278554,4.12042141,-2.04280138,-4.021450996,-2.58138442
17.58,,9.600749016,-8.08837986,3.775656462,0.274016678,-2.404893398,-2.565421104
17.6,,9.375694275,-6.671011925,5.887342453,-0.056957323,-2.155864716,-2.969826698
17.62,,10.19451141,-2.581715584,5.207389355,-1.105219126,-1.088446856,-3.24758935
17.64,,3.960009813,-4.544960976,3.885789633,-0.81149292,-1.324704885,-2.559035778
17.66,,-2.609679699,-3.213784933,2.875436544,0.75823909,-1.489659667,-2.237639904
17.68,,-2.370259523,-0.110899419,3.167529106,1.611747622,-1.343860865,-1.578884363
17.7,,0,0.482862622,3.392584085,1.062607408,-1.129951596,-0.814770758
17.72,,0.972045898,-1.044638038,2.688688755,0.479412109,-1.141658068,-0.532751083
17.74,,3.26569128,-1.825147867,1.807622671,0.419815511,-1.350246191,-0.407172531
17.76,,5.061342239,-2.251315832,0.442927688,0.67629379,-1.682284474,-0.110253721
17.78,,6.976703644,-2.03583765,-0.993593395,1.020038486,-2.318691254,0.892246306
17.8,,5.544970989,1.177181125,-4.671086788,2.271567345,-2.992345572,0.843291998
17.82,,3.782838583,6.679056644,-2.640804291,2.419494629,-2.904015064,0.682594001
17.84,,1.766920924,9.456330299,-0.854729652,0.667779982,-2.083497524,0.757089734
17.86,,7.187393188,12.15220165,4.915296555,-2.345041275,-0.548884749,0.524024427
17.88,,19.30205345,7.493085384,7.457938671,-5.868690968,0.521725714,0.874154508
17.9,,21.07855034,-5.473911285,5.887342453,-7.160660267,1.25604105,0.92736578
17.92,,20.70984459,-12.60863304,5.882554054,-4.857676983,1.660446525,0.960356712
17.94,,20.19748497,-9.965434074,6.385336399,-1.294651151,1.962686539,0.867769182
17.96,,16.9988308,-4.468346596,5.394136906,0.885946155,2.59802866,0.964613616
17.98,,13.78102493,-2.145970821,3.622427464,1.626646757,3.167389154,1.205128551
18,90,10.86967564,-0.039073378,2.846706152,1.542572975,3.714401007,1.537166715
18.02,,7.852981091,1.995998025,2.339135408,0.970019937,4.172018051,1.918159366
18.04,,4.654327869,3.968820333,2.454056978,0.166529953,4.460422993,2.312986612
18.06,,1.101332784,5.76925993,2.923320532,-0.552886188,3.911282539,2.825943232
18.08,,-5.233725071,5.477167606,-1.735795856,-0.460298657,3.152490139,2.150160313
18.1,,0.986411095,-1.489959598,1.333570719,0.244218379,4.310367107,1.457349896
18.12,,18.29170036,-13.20239449,6.179435253,3.193186283,3.480271339,1.025274515
18.14,,14.01565742,-6.05330801,2.013523817,6.074043274,-0.388186753,-0.921193242
18.16,,2.964021683,4.270489693,-0.524329841,6.679587364,-1.581183076,-2.015216827
18.18,,1.656787515,2.527510643,-0.155622751,6.909460068,-0.398828983,-1.751288772
18.2,,0.162805706,-1.925704241,0.802057922,6.168759346,0.765433252,-0.856275499
18.22,,1.45088625,-4.31032896,3.172317505,4.745890617,1.983971,-1.158515453
18.24,,8.216900826,15.2598753,5.954380035,4.504311085,0.836736321,-0.962698042
18.26,,10.16578102,34.37518311,7.026982307,-0.645473778,-1.276814699,-2.130153179
18.28,,13.09628391,7.090859413,11.46583271,-10.0063982,0.812259138,-2.513274193
18.3,,14.67166805,-19.5374527,8.966285706,-9.567936897,0.535560668,-0.649815857
18.32,,12.21521759,-28.69287872,12.11226654,2.591898918,0.318458706,-0.138987795
18.34,,16.25184059,-6.98225832,2.252943993,9.369948387,0.723928511,2.401317358
18.36,,11.03248215,14.10108185,-1.180341005,7.612912655,-1.845110893,1.568029284
18.38,,13.48414421,16.62457085,5.834670067,5.614297867,-1.419420838,0.565529227
18.4,,12.84249783,7.124378204,8.391677856,1.918244362,-0.42649886,-0.12940976
18.42,,12.33492756,6.894535065,5.652710915,-1.834213257,-0.188112423,-0.254988313
18.44,,9.50976944,2.714258432,5.556942463,-1.097769499,0.152439609,-0.34438324
18.46,,6.296750546,-5.08605051,2.798822165,0.94235009,-0.487159669,0.066407643
18.48,,4.261678696,-1.600092888,1.051054955,2.459935188,-0.555270076,0.311179429
18.5,,3.327940464,5.94643116,1.132457852,2.192814589,-0.505251527,0.560208082
18.52,,0.9672575,7.900099277,0.543484151,0.988111734,-0.731931448,0.571914554
18.54,,0.129286885,5.046211243,1.989581943,0.259117514,-0.649986148,0.444207549
18.56,,0.584185243,3.461249352,3.292027712,0.05904321,-0.45736137,0.439950675
18.58,,2.647987127,4.672715664,4.417302608,0.191007122,-0.361581117,0.648538768
18.6,,4.716577053,5.61603117,5.863400459,0.012217305,-0.607417107,0.828392804
18.62,,8.485051155,5.050999641,7.046135902,-0.073984921,-0.722353458,0.602777123
18.64,,12.5408287,3.456460953,7.706935883,0.252732188,-0.50844419,0.348427296
18.66,,13.88637066,3.547440767,8.506599426,0.714605868,-0.588261068,0.118554674
18.68,,14.72434044,4.380623341,9.742007256,1.001946688,-0.612738252,-0.178364128
18.7,,15.29894924,6.770036221,9.986215591,1.265874386,-0.499930382,-0.131538212
18.72,,12.49294472,9.025373459,7.592014313,0.78910166,-0.424370408,-0.125152871
18.74,,7.862557888,5.453225613,5.312734127,0.674165308,-0.365838021,0.107912421
18.76,,1.278503656,0.592995882,2.497152567,1.83417058,-0.163635254,0.106848203
18.78,,-3.45722723,1.172392726,-0.888248503,1.951235414,0.28121084,-0.479539812
18.8,,-2.212242365,4.916924477,-0.931344151,0.231447682,1.33798635,-1.414993644
18.82,,2.533065557,5.290419579,1.831564665,-0.849804997,1.535932183,-1.822591901
18.84,,6.416460514,4.447660923,3.847482443,-0.37090373,0.528111041,-1.182992578
18.86,,7.618349552,2.628067255,3.761291265,0.300622284,-0.294534951,-0.721118927
18.88,,7.829039097,1.837980866,3.670311451,1.457434893,-0.412663937,-0.766880572
18.9,,8.159440041,2.929736614,4.383783817,2.128961086,-0.192369327,-1.02123034
18.92,,11.80820274,3.868263483,5.442020893,2.450357199,-0.079561472,-1.112753749
18.94,,14.22155857,4.849886417,7.170634747,2.724927187,-0.297727615,-0.706219792
18.96,,13.80496693,5.137190819,6.294356823,2.540816307,-0.721289217,-0.115574844
18.98,,10.99896336,0.75101316,4.153940678,3.294287682,-0.779821575,0.342041939
19,89.71428571,6.895300865,1.612925887,0.73502028,4.820385933,-0.553141654,0.545308948
19.02,,3.49074626,8.953547478,0.519542098,5.406774044,-0.407342792,0.498483032
19.04,,1.905784488,12.65977192,1.448492408,4.124382973,-0.074240342,0.557015419
19.06,,1.556231022,10.35655022,1.582567692,2.551458359,0.035374843,0.675144434
19.08,,1.130063176,5.884181976,1.041478157,1.932079315,0.064108923,0.724098742
